"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group1prop","group2prop"
"LINC01585",1.53994047899375,-1.63016297562541,0.949434424010967,-1.71698322116723,0.0859822377527308,0.155113400967574,0,0.000247862188623126
"AC106028.2",1.51992717313109,-1.80480622139305,0.929375705046416,-1.94195545632744,0.052142492961808,NA,0,0.000619655471557814
"AC106820.5",1.59586443492477,-1.14246509905066,0.88140117123839,-1.29619194565565,0.194909363748158,0.271674683239384,0,0.00297434626347751
"SEPTIN12",1.57292420116551,-1.30375885919601,0.912754589598849,-1.42837831116139,0.153182998422883,0.226971834127384,0,0.00111537984880406
"VWA3A",1.51405885589772,-1.83930811848905,0.957520247427958,-1.9209078068372,0.0547433313812639,NA,0,0.000123931094311563
"CACNG3",1.52973264496719,-1.66369388080951,0.947162375754594,-1.75650334451267,0.079002500854093,0.149036415731958,0,0.000371793282934688
"NPIPB9",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AC116348.2",1.67248312797819,-0.709099139065602,0.875300685718331,-0.810120625558139,0.417870851062986,0.494598974340033,0,0.0125170405254678
"AC106785.2",1.60137579518786,-2.03998396732988,0.946379979906739,-2.15556542894209,0.0311176144678767,0.0861066451314457,0.00210970464135021,0
"CDH16",1.71155258314205,-0.600140494046144,0.837486953453856,-0.7165968276534,0.473622902488816,0.547889637876565,0,0.0152435246003222
"AC092114.1",1.7542205344982,-0.902260822125644,0.956816779158146,-0.94298181405169,0.345690205039509,0.425067364394318,0,0.000247862188623126
"AC104564.2",1.52360501801227,-1.75051012586948,0.927541125312246,-1.88725877279047,0.059125528676913,NA,0,0.00111537984880406
"AC104984.4",1.5435980306543,-1.59946134882546,0.942595039456493,-1.6968701105702,0.0897212200112918,0.158614645655277,0,0.000371793282934688
"AC024614.4",1.54561120763742,-1.50902277557192,0.911101767402088,-1.65626149521666,0.0976688745370766,0.167001449022862,0,0.00285041516916594
"AC004147.5",1.63275260162447,-1.19761679153766,0.903943021614796,-1.32488084193432,0.185210676021102,0.261351077693789,0,0.00359400173503532
"FBXO47",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"AC016168.4",1.53628292733321,-1.65434605041053,0.960272332823799,-1.72278841518397,0.084926794503759,0.154079080820053,0,0.000123931094311563
"AC005786.2",1.51920378008723,-1.80271942189994,0.934234132291852,-1.92962273544591,0.0536535996828003,NA,0,0.000743586565869377
"RAX2",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"NCAN",2.11460759094901,0.336513526635551,0.834730992331534,0.403140089114956,0.686845170331693,0.740656085809176,0,0.0314784979551369
"AC005381.1",1.54331926918207,-1.52483589219361,0.930819081004588,-1.63816570084482,0.101387132468793,0.171035555190891,0,0.00111537984880406
"CACNG7",1.65564215576319,-0.774908888307048,0.900053154652132,-0.86095902703274,0.389260609831042,0.467525671531066,0,0.01189738505391
"RIMS4",1.60193568436444,-1.0726770101275,0.890334880525688,-1.20480173650408,0.228279849477951,0.306435838944829,0,0.0319742223323832
"MTRNR2L3",1.65520444731459,-0.949076837894272,0.897710882348197,-1.05721881794695,0.290411733485881,0.370424934687202,0,0.00161110422605032
"CHRNA4",1.80293380139232,-0.392161232333914,0.888620716726071,-0.441314528181097,0.658985309861504,0.716134267091166,0,0.0173503532036188
"AC007731.2",1.60863877432932,-1.05638603532708,0.873377904561971,-1.20954060070582,0.226455222725037,0.304425184719725,0,0.00607262362126658
"USP41",1.69404552750167,-0.625856131021717,0.876319721174998,-0.714186975254361,0.475111569719021,0.54925310815482,0,0.0136324203742719
"FAM230I",1.59167438099085,-1.52447376234802,0.963306721603105,-1.58254243239478,0.113525793553958,0.18370871054133,0,0.000123931094311563
"AL049747.1",1.51405885589772,-1.83930811848905,0.957520247427958,-1.9209078068372,0.0547433313812639,NA,0,0.000123931094311563
"AL049749.1",1.65769294986631,-1.02238483257607,0.897292948629276,-1.13941030533884,0.25453205969127,0.33369663016902,0,0.00545296814970876
"AC003035.1",1.51771640755826,-1.79920257333665,0.950738670385761,-1.89242599399752,0.0584342453736423,NA,0,0.000247862188623126
"LINC01456",1.7196886891099,-0.700113588733886,0.910058670612354,-0.769305992395851,0.441711680699926,0.517577504572685,0,0.00408972611228157
"LINC00269",1.78440922226128,-0.354115927091111,0.818892369266318,-0.432432808487859,0.665426877187929,0.721780154336059,0,0.0128888338084025
"AL391294.1",1.5197792430972,-1.79586512872588,0.93950934253136,-1.91149257109802,0.0559413105777462,NA,0,0.000371793282934688
"SERTM2",1.76302301034826,-0.903547289444728,0.925298135730814,-0.976493148050162,0.328820141755543,0.408334798345482,0,0.000991448754492502
"ADGRG4",1.78808422582346,-0.333408823142032,0.853205546372806,-0.390771982858571,0.695965786040532,0.748272056021172,0,0.0154913867889453
"AC007325.2",1.60403376272805,-1.12981795601281,0.898809979836031,-1.25701536627233,0.208748071403414,0.286183665509728,0,0.00223075969760813
"AL732372.1",1.68160313245953,-0.690851003568307,0.880258252546636,-0.784827636173403,0.432554634346619,0.50866843096489,0,0.00582476143264345
"AC114498.1",1.51773670077889,-1.81947870371691,0.93715456190604,-1.94149266052373,0.052198548807631,NA,0,0.000619655471557814
"AL391244.1",1.5197792430972,-1.79586512872588,0.93950934253136,-1.91149257109802,0.0559413105777462,NA,0,0.000371793282934688
"AL391845.1",1.52065056617495,-1.79189160470871,0.932026613909935,-1.92257557666896,0.0545333737031945,NA,0,0.000495724377246251
"AL590822.1",1.52856142572663,-1.72015508932605,0.915878978087763,-1.87814670986063,0.0603610979042271,NA,0,0.000743586565869377
"AL139424.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"AL137802.1",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"SH2D5",1.51186838354552,-1.87221617110173,0.957190512314747,-1.95594936119268,0.0504711196965147,NA,0,0.000123931094311563
"AL512288.1",1.55652298295716,-1.44722736656777,0.886824846374262,-1.63192018410928,0.102696301409092,0.172172165821387,0,0.00223075969760813
"AL645944.2",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"HCRTR1",1.55490797361493,-1.47258112130514,0.884577105324875,-1.66472895628959,0.0959668432576379,0.165059243813749,0,0.00185896641467344
"AL596257.1",1.51831216378885,-1.80380188286369,0.946701895016766,-1.9053536201401,0.0567341197821837,NA,0,0.000247862188623126
"AL031289.2",1.51626962147055,-1.83552344751339,0.94059362043347,-1.95145215493541,0.0510032824373648,NA,0,0.000495724377246251
"AL158216.1",1.52856142572663,-1.72015508932605,0.915878978087763,-1.87814670986063,0.0603610979042271,NA,0,0.000743586565869377
"MPL",1.59327395353722,-1.24238420237521,0.874407393279387,-1.42082993799464,0.15536620499563,0.229398963616857,0,0.00223075969760813
"AL592182.3",1.51186838354552,-1.87221617110173,0.957190512314747,-1.95594936119268,0.0504711196965147,NA,0,0.000123931094311563
"DAB1-AS1",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"INSL5",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"AC093158.1",1.53075189807883,-1.69250373083868,0.916299795927676,-1.84710696036461,0.0647316399218238,0.13339911874133,0,0.000743586565869377
"AC105271.1",1.539406443895,-1.62201653001726,0.897688584236828,-1.80688109273019,0.0707808211470204,0.1402230255566,0,0.00123931094311563
"CLCA1",1.52213793870392,-1.76803513790012,0.929521063028507,-1.90209260254912,0.0571590493948247,NA,0,0.000991448754492502
"KCND3-IT1",1.7059538964803,-1.24783745235541,0.871122105360261,-1.4324483843047,0.152015539918873,0.225565127909515,0.00210970464135021,0.0043375883009047
"AL049825.1",1.51773670077889,-1.81947870371691,0.93715456190604,-1.94149266052373,0.052198548807631,NA,0,0.000619655471557814
"NGF-AS1",1.5780236613488,-1.34446296242473,0.878595073877018,-1.53024186271834,0.125956872794697,0.196535673325986,0,0.00235469079191969
"LINC01780",1.51552593520606,-1.8391804152535,0.94625559133836,-1.94364020893363,0.0519388534611404,NA,0,0.000247862188623126
"LINC01731",1.51186838354552,-1.87221617110173,0.957190512314747,-1.95594936119268,0.0504711196965147,NA,0,0.000123931094311563
"AC239802.2",1.52065056617495,-1.79189160470871,0.932026613909935,-1.92257557666896,0.0545333737031945,NA,0,0.000495724377246251
"TMOD4",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"LCE5A",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"LINC01527",1.5487640895344,-1.53166639566778,0.894804279908154,-1.71173342602361,0.086945805672135,0.155864010826062,0,0.00123931094311563
"C1orf105",1.51846009382275,-1.81887992212212,0.933624166446074,-1.94819284621333,0.0513918924875195,NA,0,0.000495724377246251
"LINC01732",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"AL355482.1",1.52360501801227,-1.75051012586948,0.927541125312246,-1.88725877279047,0.059125528676913,NA,0,0.00111537984880406
"PDC",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AL691515.1",1.54000220012559,-1.60021954104783,0.909271215907895,-1.75989244248762,0.078426044970213,0.14880209801087,0,0.00111537984880406
"AC096675.1",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AC244035.4",1.51920378008723,-1.80271942189994,0.934234132291852,-1.92962273544591,0.0536535996828003,NA,0,0.000743586565869377
"AL022397.1",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AC092803.3",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AL670729.2",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"AL133516.1",1.5367681453461,-1.63389569143133,0.901162057690318,-1.81309862914003,0.0698166105842858,0.139077683357315,0,0.00148717313173875
"AL355472.2",1.53823522465444,-1.61944005986351,0.899008721714687,-1.80136190088872,0.0716458570779106,0.141296209712186,0,0.00148717313173875
"AL360294.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"MTRNR2L11",1.54714908019216,-1.51670451160815,0.920517737523806,-1.64766462370197,0.0994215112662806,0.168882384208642,0,0.000867517660180939
"AL365184.2",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"OR2C3",1.54561120763742,-1.50902277557192,0.911101767402088,-1.65626149521666,0.0976688745370766,0.167001449022862,0,0.00272648407485438
"AC116609.1",1.62706324155987,-1.03445967901222,0.841652740797703,-1.22908134063911,0.219041310373235,0.296971948464584,0,0.00334613954641219
"AC104794.4",1.52709434641829,-1.73040908663687,0.921360946922502,-1.8781011854439,0.0603673242068651,NA,0,0.000619655471557814
"AC012506.4",1.52124632240554,-1.78443869161736,0.934127838153407,-1.910272468857,0.0560981406297238,NA,0,0.000495724377246251
"AC008073.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"DNAJC5G",1.52360501801227,-1.75051012586948,0.927541125312246,-1.88725877279047,0.059125528676913,NA,0,0.000991448754492502
"AC074011.1",1.55344089430658,-1.4833721698988,0.887840673010224,-1.67076392757434,0.0947683162013244,0.163743725337502,0,0.00173503532036188
"PCARE",1.55001244556245,-1.46589900345167,0.909381221020132,-1.61197413094505,0.106967569137634,0.176950158182718,0,0.00334613954641219
"AC105398.1",1.51626962147055,-1.83552344751339,0.94059362043347,-1.95145215493541,0.0510032824373648,NA,0,0.000495724377246251
"AC007391.1",1.57742874658816,-1.27575972731708,0.888174774151895,-1.43638365380877,0.150893201884224,0.224304390460659,0,0.001982897508985
"AC007402.1",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AC007402.2",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"SLC9A4",1.51831216378885,-1.80380188286369,0.946701895016766,-1.9053536201401,0.0567341197821837,NA,0,0.000247862188623126
"AC018730.1",2.08731256186799,0.251448401333266,0.818994253595575,0.307020959218394,0.758827419019518,0.802816403989781,0,0.0299913248233982
"AC079154.1",1.64175998811281,-1.73258237174231,0.893112756225744,-1.93993687769518,0.0523873616256552,0.117178373600281,0.00210970464135021,0.000743586565869377
"AC079776.5",1.53296266365166,-1.68113679731549,0.904662194001249,-1.85830336280546,0.0631259465651999,0.131623827746667,0,0.00111537984880406
"LINC01856",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"CFC1B",1.60386453954901,-1.10705304332873,0.886318711759591,-1.24904622754824,0.211648166386074,0.289247052050321,0,0.00272648407485438
"GPR148",1.6146649351811,-1.06218178010275,0.845180280961702,-1.25675172981334,0.208843549954587,0.286297520537708,0,0.00359400173503532
"AC133785.1",1.51626962147055,-1.83552344751339,0.94059362043347,-1.95145215493541,0.0510032824373648,NA,0,0.000495724377246251
